Date,Hour,Market Demand,Ontario Demand
2018-10-30,8,17394,16414
2018-10-30,9,17670,15857
2018-10-30,10,17513,15547
2018-10-30,11,17267,15311
2018-10-30,12,17090,14996
2018-10-30,13,17090,14797
2018-10-30,14,16756,14541
2018-10-30,15,16660,14690
2018-10-30,16,17090,15347
2018-10-30,17,18201,16302
2018-10-30,18,18698,16994
2018-10-30,19,18600,16967
2018-10-30,20,18180,16477
2018-10-30,21,18113,15907
2018-10-30,22,17303,14946
2018-10-30,23,16933,14110
2018-10-30,24,15990,13055
2018-10-31,1,15751,12659
2018-10-31,2,15411,12328
2018-10-31,3,15301,12229
2018-10-31,4,15403,12350
2018-10-31,5,15922,12880
2018-10-31,6,16883,14199
2018-10-31,7,17818,15730
2018-10-31,8,18186,16262
2018-10-31,9,18134,16370
2018-10-31,10,18531,16521
2018-10-31,11,18339,16514
2018-10-31,12,18217,16357
2018-10-31,13,18269,16246
2018-10-31,14,18310,16148
2018-10-31,15,18322,16184
2018-10-31,16,18563,16494
2018-10-31,17,18311,16570
2018-10-31,18,18150,16512
2018-10-31,19,17857,16337
2018-10-31,20,18016,16179
2018-10-31,21,17713,15776
2018-10-31,22,16861,14970
2018-10-31,23,15849,13865
2018-10-31,24,15210,13109
2018-11-01,1,14738,12674
2018-11-01,2,14901,12506
2018-11-01,3,14842,12501
2018-11-01,4,14845,12555
2018-11-01,5,14943,12963
2018-11-01,6,16070,14276
2018-11-01,7,17561,15899
2018-11-01,8,17904,16458
2018-11-01,9,17963,16302
2018-11-01,10,18035,16427
2018-11-01,11,18228,16419
2018-11-01,12,18158,16231
2018-11-01,13,18565,16407
2018-11-01,14,18255,16348
2018-11-01,15,18297,16438
2018-11-01,16,18396,16600
2018-11-01,17,18377,16983
2018-11-01,18,18748,17307
2018-11-01,19,18892,16862
2018-11-01,20,18894,16639
2018-11-01,21,18129,15906
2018-11-01,22,16986,14886
2018-11-01,23,16203,13795
2018-11-01,24,15431,12837
2018-11-02,1,15034,12521
2018-11-02,2,15134,12516
2018-11-02,3,14972,12380
2018-11-02,4,14957,12478
2018-11-02,5,15361,12963
2018-11-02,6,16510,14271
2018-11-02,7,18249,15990
2018-11-02,8,18786,16574
2018-11-02,9,18995,16827
2018-11-02,10,18868,16667
2018-11-02,11,18789,16654
2018-11-02,12,18444,16546
2018-11-02,13,17973,16407
2018-11-02,14,18146,16348
2018-11-02,15,18011,16374
2018-11-02,16,18385,16604
2018-11-02,17,18585,16925
2018-11-02,18,18645,16929
2018-11-02,19,18675,16863
2018-11-02,20,18587,16804
2018-11-02,21,18033,16178
2018-11-02,22,16951,15126
2018-11-02,23,15890,14055
2018-11-02,24,14990,13112
2018-11-03,1,14877,12748
2018-11-03,2,14565,12457
2018-11-03,3,14573,12337
2018-11-03,4,14721,12329
2018-11-03,5,14814,12670
2018-11-03,6,15058,13098
2018-11-03,7,15374,13736
2018-11-03,8,16658,14793
2018-11-03,9,16825,15304
2018-11-03,10,16457,15339
2018-11-03,11,16235,15009
2018-11-03,12,16952,14955
2018-11-03,13,17505,14997
2018-11-03,14,17439,14953
2018-11-03,15,17262,14787
2018-11-03,16,17374,14903
2018-11-03,17,17910,15724
2018-11-03,18,18337,16277
2018-11-03,19,18188,16095
2018-11-03,20,17614,15627
2018-11-03,21,17069,15094
2018-11-03,22,16872,14620
2018-11-03,23,15946,13861
2018-11-03,24,15333,13166
2018-11-04,1,14575,12507
2018-11-04,2,14425,12317
2018-11-04,3,14636,12258
2018-11-04,4,14611,12152
2018-11-04,5,14505,12121
2018-11-04,6,14812,12502
2018-11-04,7,15274,13034
2018-11-04,8,15539,13487
2018-11-04,9,15491,13580
2018-11-04,10,15322,13482
2018-11-04,11,15260,13152
2018-11-04,12,15525,13157
2018-11-04,13,15664,13137
2018-11-04,14,15699,13221
2018-11-04,15,16086,13528
2018-11-04,16,16629,14175
2018-11-04,17,17905,15420
2018-11-04,18,18867,16322
2018-11-04,19,18521,16039
2018-11-04,20,18189,15723
2018-11-04,21,17895,15352
2018-11-04,22,17156,14651
2018-11-04,23,16692,13803
2018-11-04,24,16070,13148
2018-11-05,1,15614,12714
2018-11-05,2,15232,12200
2018-11-05,3,14991,11994
2018-11-05,4,14834,12079
2018-11-05,5,15322,12256
2018-11-05,6,16062,13002
2018-11-05,7,17429,14379
2018-11-05,8,18512,15701
2018-11-05,9,18648,16121
2018-11-05,10,18332,16236
2018-11-05,11,18849,16478
2018-11-05,12,18815,16341
2018-11-05,13,18813,16264
2018-11-05,14,19054,16439
2018-11-05,15,18798,16320
2018-11-05,16,18845,16362
2018-11-05,17,19265,17236
2018-11-05,18,19347,17738
2018-11-05,19,19618,17355
2018-11-05,20,19604,17128
2018-11-05,21,19031,16645
2018-11-05,22,18171,15813
2018-11-05,23,17117,14790
2018-11-05,24,16092,13655
2018-11-06,1,15534,12940
2018-11-06,2,15009,12213
2018-11-06,3,14886,11963
2018-11-06,4,14842,11867
2018-11-06,5,14931,11976
2018-11-06,6,15444,12547
2018-11-06,7,16518,13880
2018-11-06,8,17502,15462
2018-11-06,9,17835,15807
2018-11-06,10,18111,15990
2018-11-06,11,18170,16028
2018-11-06,12,17962,15818
2018-11-06,13,17572,15469
2018-11-06,14,17493,15236
2018-11-06,15,17597,15333
2018-11-06,16,17741,15609
2018-11-06,17,18524,16328
2018-11-06,18,19321,17141
2018-11-06,19,19051,16871
2018-11-06,20,18775,16594
2018-11-06,21,18402,16208
2018-11-06,22,17608,15470
2018-11-06,23,16665,14263
2018-11-06,24,15757,13195
2018-11-07,1,15435,12792
2018-11-07,2,14837,12168
2018-11-07,3,14630,11847
2018-11-07,4,14580,11765
2018-11-07,5,14796,11969
2018-11-07,6,15320,12598
2018-11-07,7,16600,14099
2018-11-07,8,17716,15215
2018-11-07,9,17830,15438
2018-11-07,10,17706,15418
2018-11-07,11,17628,15382
2018-11-07,12,17817,15563
2018-11-07,13,18129,15720
2018-11-07,14,18251,15881
2018-11-07,15,18198,16063
2018-11-07,16,18348,16235
2018-11-07,17,19225,16973
2018-11-07,18,19896,17688
2018-11-07,19,19797,17585
2018-11-07,20,19797,17585
2018-11-07,21,19797,17585
2018-11-07,22,18983,16535
2018-11-07,23,17802,15142
2018-11-07,24,16649,14109
2018-11-08,1,16121,13477
2018-11-08,2,15956,13047
2018-11-08,3,15740,12870
2018-11-08,4,15588,12785
2018-11-08,5,15455,12939
2018-11-08,6,16019,13514
2018-11-08,7,17271,14880
2018-11-08,8,18636,16136
2018-11-08,9,18732,16346
2018-11-08,10,18698,16228
2018-11-08,11,18565,16116
2018-11-08,12,18517,16078
2018-11-08,13,18554,16065
2018-11-08,14,18723,16198
2018-11-08,15,18673,16236
2018-11-08,16,18891,16372
2018-11-08,17,19297,17104
2018-11-08,18,19987,17802
2018-11-08,19,19972,17617
2018-11-08,20,19853,17483
2018-11-08,21,19529,17198
2018-11-08,22,18968,16525
2018-11-08,23,17810,15370
2018-11-08,24,16741,14206
2018-11-09,1,16007,13435
2018-11-09,2,15609,13057
2018-11-09,3,15417,12813
2018-11-09,4,15445,12800
2018-11-09,5,15659,12990
2018-11-09,6,15963,13491
2018-11-09,7,17160,14594
2018-11-09,8,18334,15845
2018-11-09,9,18416,16134
2018-11-09,10,19023,16661
2018-11-09,11,18229,16589
2018-11-09,12,18500,16988
2018-11-09,13,18751,17534
2018-11-09,14,18674,17582
2018-11-09,15,18516,17398
2018-11-09,16,18849,17477
2018-11-09,17,19203,17936
2018-11-09,18,19837,18310
2018-11-09,19,19275,17732
2018-11-09,20,18900,17279
2018-11-09,21,19049,16876
2018-11-09,22,18759,16222
2018-11-09,23,17605,15129
2018-11-09,24,16419,13980
2018-11-10,1,16075,13298
2018-11-10,2,15935,12896
2018-11-10,3,15692,12648
2018-11-10,4,15716,12552
2018-11-10,5,15843,12550
2018-11-10,6,16204,12906
2018-11-10,7,16134,13496
2018-11-10,8,16733,14177
2018-11-10,9,17078,14448
2018-11-10,10,17090,14706
2018-11-10,11,17712,15051
2018-11-10,12,17989,15461
2018-11-10,13,17874,15811
2018-11-10,14,17774,15793
2018-11-10,15,17359,15625
2018-11-10,16,17568,15671
2018-11-10,17,18346,16342
2018-11-10,18,19394,17368
2018-11-10,19,19106,17011
2018-11-10,20,18976,16639
2018-11-10,21,18521,16190
2018-11-10,22,18025,15742
2018-11-10,23,17209,15022
2018-11-10,24,16619,14346
2018-11-11,1,16064,13739
2018-11-11,2,15813,13389
2018-11-11,3,15825,13180
2018-11-11,4,15489,12981
2018-11-11,5,15157,12965
2018-11-11,6,15539,13253
2018-11-11,7,15803,13577
2018-11-11,8,16032,13903
2018-11-11,9,16308,14208
2018-11-11,10,16517,14386
2018-11-11,11,16539,14344
2018-11-11,12,16532,14325
2018-11-11,13,17145,14659
2018-11-11,14,17433,14967
2018-11-11,15,17590,15155
2018-11-11,16,17856,15704
2018-11-11,17,18393,16670
2018-11-11,18,19043,17562
2018-11-11,19,18567,17308
2018-11-11,20,18594,17005
2018-11-11,21,18311,16474
2018-11-11,22,17940,15898
2018-11-11,23,17082,15053
2018-11-11,24,16182,14143
2018-11-12,1,15728,13589
2018-11-12,2,15580,13490
2018-11-12,3,15537,13359
2018-11-12,4,15327,13160
2018-11-12,5,15584,13307
2018-11-12,6,16416,13938
2018-11-12,7,17542,15262
2018-11-12,8,18181,16426
2018-11-12,9,18206,16595
2018-11-12,10,18251,16290
2018-11-12,11,18720,16361
2018-11-12,12,18469,16270
2018-11-12,13,18213,16136
2018-11-12,14,18353,16329
2018-11-12,15,18463,16574
2018-11-12,16,18667,16787
2018-11-12,17,19234,17501
2018-11-12,18,19736,18307
2018-11-12,19,19673,17987
2018-11-12,20,19669,17820
2018-11-12,21,19429,17391
2018-11-12,22,18690,16716
2018-11-12,23,17441,15587
2018-11-12,24,16412,14606
2018-11-13,1,15525,13978
2018-11-13,2,15186,13684
2018-11-13,3,15026,13487
2018-11-13,4,15137,13433
2018-11-13,5,15344,13544
2018-11-13,6,15679,14034
2018-11-13,7,16471,15192
2018-11-13,8,17592,16362
2018-11-13,9,18049,16744
2018-11-13,10,18419,16789
2018-11-13,11,18938,17045
2018-11-13,12,19036,17101
2018-11-13,13,19229,17058
2018-11-13,14,19033,17021
2018-11-13,15,18913,16798
2018-11-13,16,19153,17069
2018-11-13,17,20049,17955
2018-11-13,18,21092,18761
2018-11-13,19,20908,18534
2018-11-13,20,20926,18501
2018-11-13,21,20472,18054
2018-11-13,22,19602,17293
2018-11-13,23,18316,16193
2018-11-13,24,17287,15079
2018-11-14,1,16728,14274
2018-11-14,2,16530,13915
2018-11-14,3,16522,13870
2018-11-14,4,16270,13842
2018-11-14,5,16126,13936
2018-11-14,6,16699,14592
2018-11-14,7,17921,15980
2018-11-14,8,18922,17231
2018-11-14,9,18895,17273
2018-11-14,10,19142,17281
2018-11-14,11,18961,17049
2018-11-14,12,18781,16789
2018-11-14,13,18559,16595
2018-11-14,14,18903,16772
2018-11-14,15,18868,16887
2018-11-14,16,19196,17422
2018-11-14,17,19509,18260
2018-11-14,18,20819,19229
2018-11-14,19,20831,18988
2018-11-14,20,20602,18745
2018-11-14,21,20122,18264
2018-11-14,22,19478,17664
2018-11-14,23,18213,16629
2018-11-14,24,17083,15457
2018-11-15,1,16642,14697
2018-11-15,2,16215,14214
2018-11-15,3,16041,13944
2018-11-15,4,16059,13908
2018-11-15,5,16181,13978
2018-11-15,6,17111,14562
2018-11-15,7,18036,15932
2018-11-15,8,19301,17163
2018-11-15,9,19264,17281
2018-11-15,10,19495,17292
2018-11-15,11,19573,17477
2018-11-15,12,19871,17699
2018-11-15,13,19859,17605
2018-11-15,14,19801,17674
2018-11-15,15,19743,17625
2018-11-15,16,19918,17786
2018-11-15,17,20607,18270
2018-11-15,18,21317,18937
2018-11-15,19,20771,18583
2018-11-15,20,20566,18473
2018-11-15,21,20225,18128
2018-11-15,22,19509,17537
2018-11-15,23,18631,16567
2018-11-15,24,17592,15487
2018-11-16,1,16911,14745
2018-11-16,2,16528,14389
2018-11-16,3,16162,13964
2018-11-16,4,16065,13816
2018-11-16,5,16239,14003
2018-11-16,6,16782,14531
2018-11-16,7,17998,15742
2018-11-16,8,18809,16870
2018-11-16,9,18951,17236
2018-11-16,10,19258,17519
2018-11-16,11,19506,17690
2018-11-16,12,19738,17767
2018-11-16,13,19498,17577
2018-11-16,14,19303,17492
2018-11-16,15,19577,17540
2018-11-16,16,19558,17498
2018-11-16,17,20112,17822
2018-11-16,18,20606,18401
2018-11-16,19,19992,17861
2018-11-16,20,19511,17512
2018-11-16,21,19127,17145
2018-11-16,22,18505,16527
2018-11-16,23,17500,15500
2018-11-16,24,16885,14430
2018-11-17,1,16077,13632
2018-11-17,2,16030,13178
2018-11-17,3,15652,12880
2018-11-17,4,15651,12733
2018-11-17,5,15608,12786
2018-11-17,6,15663,12949
2018-11-17,7,15909,13659
2018-11-17,8,16464,14583
2018-11-17,9,17064,15283
2018-11-17,10,17535,15735
2018-11-17,11,17947,16088
2018-11-17,12,17900,16034
2018-11-17,13,17818,15979
2018-11-17,14,17863,16024
2018-11-17,15,17794,15949
2018-11-17,16,17962,16159
2018-11-17,17,18317,16767
2018-11-17,18,18710,17534
2018-11-17,19,18340,17152
2018-11-17,20,18248,16841
2018-11-17,21,17980,16331
2018-11-17,22,17549,15902
2018-11-17,23,16918,15158
2018-11-17,24,16289,14546
2018-11-18,1,15817,13978
2018-11-18,2,15346,13561
2018-11-18,3,15091,13296
2018-11-18,4,14932,13240
2018-11-18,5,15038,13242
2018-11-18,6,15493,13454
2018-11-18,7,15846,13832
2018-11-18,8,16194,14303
2018-11-18,9,16651,14935
2018-11-18,10,17059,15446
2018-11-18,11,17194,15716
2018-11-18,12,17277,15855
2018-11-18,13,17438,16023
2018-11-18,14,17485,16104
2018-11-18,15,17499,16242
2018-11-18,16,17881,16672
2018-11-18,17,18146,17337
2018-11-18,18,18927,18110
2018-11-18,19,18698,17691
2018-11-18,20,18371,17175
2018-11-18,21,18024,16873
2018-11-18,22,17496,16176
2018-11-18,23,16927,15360
2018-11-18,24,16233,14519
2018-11-19,1,16176,13895
2018-11-19,2,15828,13536
2018-11-19,3,15649,13379
2018-11-19,4,15639,13340
2018-11-19,5,15655,13664
2018-11-19,6,16067,14237
2018-11-19,7,17512,15711
2018-11-19,8,18576,16951
2018-11-19,9,18493,17017
2018-11-19,10,18585,16843
2018-11-19,11,18480,16792
2018-11-19,12,18396,16709
2018-11-19,13,18220,16478
2018-11-19,14,18443,16659
2018-11-19,15,18569,16894
2018-11-19,16,18770,17113
2018-11-19,17,19555,18016
2018-11-19,18,20344,18845
2018-11-19,19,20353,18662
2018-11-19,20,19713,18175
2018-11-19,21,19479,17857
2018-11-19,22,19020,17204
2018-11-19,23,17938,16075
2018-11-19,24,16844,15014
2018-11-20,1,16145,14265
2018-11-20,2,15722,13839
2018-11-20,3,15619,13730
2018-11-20,4,15708,13676
2018-11-20,5,15506,13713
2018-11-20,6,16383,14329
2018-11-20,7,17920,15925
2018-11-20,8,19053,17044
2018-11-20,9,19096,17397
2018-11-20,10,19219,17522
2018-11-20,11,19177,17664
2018-11-20,12,18956,17179
2018-11-20,13,18637,16845
2018-11-20,14,18528,16777
2018-11-20,15,18586,16781
2018-11-20,16,18919,17272
2018-11-20,17,20168,18235
2018-11-20,18,21061,19393
2018-11-20,19,20649,19010
2018-11-20,20,20143,18774
2018-11-20,21,19470,18306
2018-11-20,22,18818,17420
2018-11-20,23,17548,16317
2018-11-20,24,17188,15259
2018-11-21,1,16798,14449
2018-11-21,2,16832,14007
2018-11-21,3,16732,13841
2018-11-21,4,16778,13740
2018-11-21,5,16931,13913
2018-11-21,6,17120,14534
2018-11-21,7,18061,15832
2018-11-21,8,19163,17295
2018-11-21,9,19453,17584
2018-11-21,10,19462,17514
2018-11-21,11,19122,17109
2018-11-21,12,18988,16987
2018-11-21,13,19246,16622
2018-11-21,14,19179,16669
2018-11-21,15,19451,16915
2018-11-21,16,19684,17433
2018-11-21,17,20507,18678
2018-11-21,18,21516,19793
2018-11-21,19,21186,19568
2018-11-21,20,20728,19603
2018-11-21,21,20367,19425
2018-11-21,22,19835,18720
2018-11-21,23,18567,17539
2018-11-21,24,17824,16580
2018-11-22,1,17145,15875
2018-11-22,2,16887,15429
2018-11-22,3,16844,15240
2018-11-22,4,16706,15234
2018-11-22,5,16762,15344
2018-11-22,6,17515,15937
2018-11-22,7,18368,17186
2018-11-22,8,19551,18396
2018-11-22,9,19296,18334
2018-11-22,10,18793,17835
2018-11-22,11,18636,17466
2018-11-22,12,18645,17293
2018-11-22,13,18335,17070
2018-11-22,14,18109,17083
2018-11-22,15,18401,17369
2018-11-22,16,18839,17911
2018-11-22,17,19659,19001
2018-11-22,18,20739,20152
2018-11-22,19,20549,19856
2018-11-22,20,20251,19537
2018-11-22,21,19917,19240
2018-11-22,22,18998,18393
2018-11-22,23,18290,17412
2018-11-22,24,17772,16476
2018-11-23,1,17233,15641
2018-11-23,2,17315,15188
2018-11-23,3,17041,14891
2018-11-23,4,17236,14942
2018-11-23,5,17171,14922
2018-11-23,6,17559,15455
2018-11-23,7,18691,16675
2018-11-23,8,19552,17855
2018-11-23,9,19891,18110
2018-11-23,10,19268,18066
2018-11-23,11,19521,17646
2018-11-23,12,19075,17343
2018-11-23,13,19286,17123
2018-11-23,14,19150,16979
2018-11-23,15,18761,16903
2018-11-23,16,18666,17018
2018-11-23,17,19041,17629
2018-11-23,18,19684,18134
2018-11-23,19,19788,17798
2018-11-23,20,19823,17523
2018-11-23,21,19582,17209
2018-11-23,22,19246,16748
2018-11-23,23,18158,15839
2018-11-23,24,17508,14854
2018-11-24,1,16788,13964
2018-11-24,2,16532,13463
2018-11-24,3,16275,13134
2018-11-24,4,16050,12932
2018-11-24,5,16199,12965
2018-11-24,6,16506,13464
2018-11-24,7,16671,13904
2018-11-24,8,17375,14678
2018-11-24,9,17747,15235
2018-11-24,10,18326,15689
2018-11-24,11,18432,15861
2018-11-24,12,18865,16182
2018-11-24,13,18932,16434
2018-11-24,14,18771,16303
2018-11-24,15,18810,16331
2018-11-24,16,18992,16548
2018-11-24,17,19009,16937
2018-11-24,18,18849,17279
2018-11-24,19,18744,16757
2018-11-24,20,18848,16559
2018-11-24,21,18690,16192
2018-11-24,22,18008,15433
2018-11-24,23,17409,14657
2018-11-24,24,16660,13874
2018-11-25,1,16101,13237
2018-11-25,2,16072,12787
2018-11-25,3,15906,12691
2018-11-25,4,14983,12324
2018-11-25,5,15049,12285
2018-11-25,6,15312,12504
2018-11-25,7,15699,12891
2018-11-25,8,16125,13584
2018-11-25,9,16751,14187
2018-11-25,10,17399,14887
2018-11-25,11,17732,15142
2018-11-25,12,17430,15460
2018-11-25,13,17769,15634
2018-11-25,14,17767,15679
2018-11-25,15,17923,15785
2018-11-25,16,18162,16039
2018-11-25,17,18656,16895
2018-11-25,18,18911,17669
2018-11-25,19,18122,17106
2018-11-25,20,18376,16721
2018-11-25,21,18189,16340
2018-11-25,22,17971,15713
2018-11-25,23,17370,14975
2018-11-25,24,16442,13986
2018-11-26,1,16270,13416
2018-11-26,2,15779,12861
2018-11-26,3,15803,12689
2018-11-26,4,15738,12572
2018-11-26,5,15836,12780
2018-11-26,6,16313,13443
2018-11-26,7,17354,14899
2018-11-26,8,18676,16517
2018-11-26,9,19236,17137
2018-11-26,10,19266,17383
2018-11-26,11,19707,17514
2018-11-26,12,19686,17446
2018-11-26,13,19748,17465
2018-11-26,14,19656,17369
2018-11-26,15,19395,17352
2018-11-26,16,19624,17542
2018-11-26,17,20224,18203
2018-11-26,18,20755,18718
2018-11-26,19,20422,18268
2018-11-26,20,20064,18071
2018-11-26,21,19915,17792
2018-11-26,22,19247,17024
2018-11-26,23,18330,15841
2018-11-26,24,16987,14735
2018-11-27,1,16631,14142
2018-11-27,2,16364,13738
2018-11-27,3,16299,13570
2018-11-27,4,16144,13394
2018-11-27,5,16612,13548
2018-11-27,6,16885,14191
2018-11-27,7,17711,15546
2018-11-27,8,18708,16796
2018-11-27,9,19071,17313
2018-11-27,10,19442,17407
2018-11-27,11,19238,17486
2018-11-27,12,19711,17548
2018-11-27,13,19714,17509
2018-11-27,14,19895,17656
2018-11-27,15,19961,17740
2018-11-27,16,20110,17932
2018-11-27,17,20656,18646
2018-11-27,18,21086,19291
2018-11-27,19,20549,18760
2018-11-27,20,20478,18560
2018-11-27,21,20432,18287
2018-11-27,22,19976,17784
2018-11-27,23,18887,16696
2018-11-27,24,18122,15615
2018-11-28,1,17225,14645
2018-11-28,2,17075,14206
2018-11-28,3,16922,13994
2018-11-28,4,17001,14018
2018-11-28,5,17255,14196
2018-11-28,6,17379,14771
2018-11-28,7,18153,16004
2018-11-28,8,19089,17068
2018-11-28,9,19624,17306
2018-11-28,10,19766,17450
2018-11-28,11,19849,17515
2018-11-28,12,19656,17321
2018-11-28,13,19486,17264
2018-11-28,14,19637,17101
2018-11-28,15,19619,17088
2018-11-28,16,19694,17360
2018-11-28,17,20288,18164
2018-11-28,18,21329,19097
2018-11-28,19,20927,18761
2018-11-28,20,20684,18674
2018-11-28,21,20496,18484
2018-11-28,22,19909,17792
2018-11-28,23,18627,16662
2018-11-28,24,17479,15580
2018-11-29,1,16723,14678
2018-11-29,2,16431,14334
2018-11-29,3,16291,14225
2018-11-29,4,16058,14134
2018-11-29,5,15999,14133
2018-11-29,6,16709,14832
2018-11-29,7,18229,16233
2018-11-29,8,19210,17418
2018-11-29,9,19227,17701
2018-11-29,10,19189,17629
2018-11-29,11,18927,17442
2018-11-29,12,18958,17361
2018-11-29,13,18707,17227
2018-11-29,14,18925,17225
2018-11-29,15,19390,17311
2018-11-29,16,19640,17820
2018-11-29,17,20234,18578
2018-11-29,18,20905,19285
2018-11-29,19,20234,18800
2018-11-29,20,20191,18496
2018-11-29,21,19787,18143
2018-11-29,22,19267,17521
2018-11-29,23,18315,16552
2018-11-29,24,17304,15529
2018-11-30,1,16351,14587
2018-11-30,2,16105,14219
2018-11-30,3,15834,13906
2018-11-30,4,15678,13825
2018-11-30,5,15842,13943
2018-11-30,6,16449,14550
2018-11-30,7,17726,15832
2018-11-30,8,18698,16979
2018-11-30,9,18945,17445
2018-11-30,10,18899,17456
2018-11-30,11,18981,17529
2018-11-30,12,19276,17740
2018-11-30,13,19279,17692
2018-11-30,14,19099,17637
2018-11-30,15,19008,17618
2018-11-30,16,19163,17772
2018-11-30,17,19318,18209
2018-11-30,18,19989,18784
2018-11-30,19,19799,18438
2018-11-30,20,19394,18018
2018-11-30,21,18767,17594
2018-11-30,22,18172,16938
